country,gdp_pc_pp,pop,share1,plgp,unemp,axfin_p,axfin_r,bashs,ophe,social_p,social_r,axhealth,iso3,pov_head,shew,prepare_scaleup,finance_pre,rating,avg_prod_k,protection,faref,fa,peref,pe,share1_ref,v,pv,v_s,H,alpha,T_rebuild_K,T_rebuild_L,pi,income_elast,original_country,macro_multiplier,fap,far,v_shew,v_p,v_r,borrow_abi,sigma_p,sigma_r,tot_p,tot_r,dcap,dcar,delta_W,dKpc,dKtot,cp,cr,dcapns,dcarnos,institutional_exposure,individual_exposure,destitution_exposure,dC_destitution,dW_destitution,resilience,resilience_no_shock,resilience_no_shock_no_uspcale,resilience_no_shock_no_SP,dWsurWprime,equivalent_cost,risk,total_equivalent_cost,total_equivalent_cost_of_destitution,total_equivalent_cost_no_destitution
Rwanda,1426.36628762623,11776522.0,0.0516,0.347474708557129,0.006000000238418579,0.1784206,0.1783742,0.69,0.183940264981527,0.03711900809696269,0.022847104782541428,0.7530298675092365,RWA,0.2,0.8,0.6,0.6,0.0,0.712577817249879,2.0,0.07806304900000001,0.07806304900000001,0.2,0.2,0.0516,0.6068964381004399,0.038068376166242146,0.6053086419753086,0.5356497092899941,0,3,40,0.2,1.5,Rwanda,1.6318825885026549,0.0936756588,0.07415989655,0.5097930080043696,0.5292,0.5084592592592593,0.3,0.22499999999999998,0.22499999999999998,0.253767231275146,0.2427065062064695,210.18698362899445,935.4533082704577,0.3277310749836033,76.70423423159178,903309101.9214938,368.0025022075673,1690.9572339808956,264.0676301098084,1181.058484668226,0.30183180805735105,0.007068984069066895,0.0021336442426950716,11420.678367229677,0.07361303457683287,0.39665291127012936,0.4857467650457907,0.47645482582934867,0.4750433436065647,157.90992292941155,96.6893624781119,0.06778718995036198,1138664404.3894594,208849563.6911995,929814840.6982597
Samoa,5583.92681868153,190372.0,,0.899505081176758,,,,0.8079999999999999,0.0656773872983242,,,0.8711613063508379,WSM,0.2,0.6000000000000001,0.5333333333333333,0.6,0.0,,10.0,0.0,0.0,0.2,0.2,,,,0.334,0.5356497092899941,0,3,40,0.2,1.5,Samoa,,0.0,0.0,,,,0.3,0.20833333333333331,0.20833333333333331,,,,,,,,,,,,,,,44709.576197597904,,,,,,,,,,,
San Marino,,31448.0,,0.9624559020996091,,,,,0.116356538318648,,,,SMR,0.2,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,0.2,0.2,,,,0.12400000000000001,0.5356497092899941,0,3,40,0.2,1.5,San Marino,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,2875.76045630934,192993.0,0.07490000000000001,0.661306304931641,,,,0.8170000000000001,0.5994467855128011,,,0.6087766072435996,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,0.07490000000000001,,,,0.5356497092899941,0,3,40,0.2,1.5,Sao Tome and Principe,,,,,,,0.0,0.0,0.0,,,,,,,,1076.9722908878477,3325.4574976647127,,,,,,23025.737159958,,,,,,,,,,,
Saudi Arabia,52067.9660469226,28828870.0,,0.986877212524414,0.0569999980926514,0.1185518,0.2081078,0.97,0.19796877895903894,,,0.8860156105204805,SAU,0.2,0.0,0.0,0.0,0.8666666666666667,0.2632153146569506,100.0,0.027131002,0.027131002,0.2,0.2,,,,0.13,0.5356497092899941,0,3,40,0.2,1.5,Saudi Arabia,1.2033376932132218,0.0325572024,0.025774451900000002,,,,0.43333333333333335,0.10833333333333334,0.10833333333333334,,,,,,,,,,,,0.061369058349252305,,,416899.5710403125,,,,,,,,,,,
Senegal,2170.07720699017,14133280.0,0.0604,0.6136690902709959,0.103000001907349,0.02342184,0.04644672,0.6509999999999999,0.369216274272355,0.11367795298178585,0.2177170059081968,0.6408918628638225,SEN,0.2,0.0,0.0,0.0,0.0,0.22621011201636318,10.0,0.03031044,0.03031044,0.2,0.2,0.0604,0.6179763133354057,0.019456549393776612,0.617,0.5356497092899941,0,3,40,0.2,1.5,Senegal,1.1680468298250484,0.036372528,0.028794918,0.6179763133354057,0.63,0.6170000000000001,0.0,0.0,0.0,0.11367795298178585,0.21771700590819676,1625.106786969895,5481.908332325484,0.29053790111720446,173.4201494906781,2450995530.393611,655.3633165110314,2548.7556796099543,1625.106786969895,5481.908332325484,0.2828130162575102,0.004508706454672796,0.0012751208718657188,17375.448388040742,0.035666624347825075,0.5879733047849931,0.6601532954425832,0.6601532954425832,0.63322369436276,262.6967867734614,29.494561756352773,0.013591480368231146,416854899.7798255,45578175.52286287,371276724.2569626
Serbia,12892.4963006621,7164132.0,0.0837,0.9921752166748052,0.22200000762939495,0.014522389999999996,0.04309804,0.997,0.3790105103930311,0.3637292364118171,0.2908204681208248,0.8089947448034844,SRB,0.2,0.4,0.6,0.6,0.36666666666666664,0.2201204533701086,50.0,0.092392759,0.092392759,0.2,0.2,0.0837,0.3875988342540857,0.6253918854333065,0.35962962962962963,0.5356497092899941,0,3,40,0.2,1.5,Serbia,1.1622392866681337,0.1108713108,0.08777312105,0.3565909275137588,0.5796,0.33085925925925924,0.4833333333333333,0.2708333333333333,0.2708333333333333,0.5360525682169499,0.48288992467143477,7073.26629185059,12418.344060874155,0.19818673349072924,1873.5725986859752,13422521408.569353,5395.509701827089,14766.742950370854,9366.507635963082,16307.262023545536,0.14027668205036845,0.0028223770610353097,0.00039591368961710346,103228.0802469049,0.004543392500425196,0.705875778314861,0.7220578438897879,0.6815326775982342,0.6019652545040721,2594.7680155275066,53.08505139980181,0.004117515348604413,380308315.45496494,8523104.002622772,371785211.45234215
Seychelles,23798.762160219303,89173.0,0.0371,0.848789367675781,,,,,0.0294904359654172,,,,SYC,0.2,0.0,0.0,0.0,0.0,,50.0,0.0,0.0,0.2,0.2,0.0371,,,0.13,0.5356497092899941,0,3,40,0.2,1.5,Seychelles,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,4414.67038072068,28644.785105093957,,,,,,190552.7426776114,,,,,,,,,,,
Sierra Leone,1494.64854833896,6092075.0,0.0781,0.477517204284668,0.032000000476837195,0.04347975,0.2132186,0.597,0.6132256798316089,0.02410150585142099,0.039565497283954115,0.4918871600841955,SLE,0.2,0.0,0.0,0.0,0.0,0.4068659912801502,2.0,0.039002795,0.039002795,0.2,0.2,0.0781,0.6017708091591244,0.04691020303946147,0.59875,0.5356497092899941,0,3,40,0.2,1.5,Sierra Leone,1.3403334679307939,0.046803354,0.03705265525,0.6017708091591244,0.6299999999999999,0.5987500000000001,0.0,0.0,0.0,0.024101505851421012,0.03956549728395409,882.9391302115812,2438.131939880876,0.26631414810253773,83.59370115632854,509259096.97194016,583.6602581263638,1722.3956208921088,882.9391302115812,2438.131939880876,0.3541985453693246,0.005942278035320455,0.002104746236290593,11967.403107257858,0.07093791916460779,0.4795834408442413,0.6073297569963763,0.6073297569963763,0.604015868798555,137.6413722419126,87.1524056472563,0.05830963121337852,530938991.6335089,111678210.2331841,419260781.4003248
Singapore,76236.7936323961,5399200.0,,0.986768417358398,0.0279999995231628,0.4760371,0.6571514999999999,0.997,0.567898588772673,,,0.7145507056136635,SGP,0.2,0.0,0.0,0.0,1.0,0.2468603409884494,100.0,0.0,0.0,0.2,0.2,,,,0.12500000000000003,0.5356497092899941,0,3,40,0.2,1.5,Singapore,1.187740396069409,0.0,0.0,,,,0.5,0.125,0.125,,,,,,,,,,,,0.10889362551703374,,,610415.3662194618,,,,,,,,,,,
Sint Maarten (Dutch part),,39689.0,,,,,,,,,,,SXM,0.2,0.0,0.0,0.0,0.0,,100.0,,,0.2,0.2,,,,0.37575,0.5356497092899941,0,3,40,0.2,1.5,Sint Maarten (Dutch part),,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,25758.862634894904,5413393.0,0.0863,0.979527893066406,0.141999998092651,0.29756340000000003,0.4171376,0.992,0.22142428977234,0.43040267,0.389464188,0.88528785511383,SVK,0.2,0.0,0.0,0.0,0.0,0.30590188604179597,100.0,0.127538767,0.127538767,0.2,0.2,0.0863,0.38844835752562906,0.6218372089742557,0.35962962962962963,0.5356497092899941,0,3,40,0.2,1.5,Slovak Republic,1.2440467246941038,0.1530465204,0.12116182865,0.38844835752562906,0.63,0.35962962962962974,0.0,0.0,0.0,0.43040267,0.38946418800000004,13899.440205376437,22748.73883880908,0.16579106780773145,4053.18440770904,21941480100.401264,11114.949226957151,29419.84098687934,13899.440205376437,22748.73883880908,0.09239474997080499,0.004196206912192681,0.0003877074884778064,206246.94218507357,0.00314766926625567,0.6485091358725237,0.6608215740687676,0.6608215740687676,0.5768576905272622,6133.553392866756,62.50003559712022,0.0024263507470416393,338337255.2012014,6303905.180489866,332033350.0207115
Slovenia,27368.1720259118,2059953.0,0.0973,0.9882528686523442,0.101999998092651,0.200224,0.3523933,0.999,0.121088099465257,0.62540764,0.33581189,0.9389559502673716,SVN,0.2,0.0,0.0,0.0,0.6333333333333333,0.2213378830398852,100.0,0.11003690699999999,0.11003690699999999,0.2,0.2,0.0973,0.36929343489017225,0.7059604652526841,0.3337974683544304,0.5356497092899941,0,3,40,0.2,1.5,Slovenia,1.1634003164989413,0.1320442884,0.10453506164999998,0.36929343489017225,0.63,0.3337974683544304,0.31666666666666665,0.07916666666666666,0.07916666666666666,0.6550628685,0.38839344870833326,14809.17622724492,30374.71265211246,0.15666198183316737,4895.576560424539,10084657622.37621,13314.615690606091,30881.561109738224,15854.414754811005,32567.56088396291,0.058263726390978425,0.0024682000263787154,0.0001438065310151352,219132.4156483825,0.0011326714671199033,0.7658109643650532,0.7713478037334431,0.7624677450180373,0.6136152867378607,6346.78226440678,63.92669716453516,0.002335804419235975,131685991.6041757,945259.9450603148,130740731.65911537
Small states,9810.822145386679,29461186.0,,0.7209928894042971,0.128472602599092,,,0.7297358681459291,0.267345087113426,,,0.7311953905162516,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,Small states,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.22542810755951445,,,78553.62624072091,,,,,,,,,,,
Solomon Islands,2002.59241838617,561231.0,,0.748889083862305,0.0379999995231628,,,0.855,0.0341590836414279,0.05708569558230865,0.06716642587160629,0.910420458179286,SLB,0.2,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.2,0.2,,,,0.24650000000000002,0.5356497092899941,0,3,40,0.2,1.5,Solomon Islands,,0.0,0.0,,,,0.0,0.0,0.0,0.05708569558230869,0.06716642587160626,,,,,,,,,,0.12623015249385727,,,16034.425455401875,,,,,,,,,,,
Somalia,,10495583.0,,,0.06900000095367427,,,0.33,,,,,SOM,0.2,0.0,0.0,0.0,0.0,,2.0,0.102985745,0.102985745,0.2,0.2,,,,0.12925,0.5356497092899941,0,3,40,0.2,1.5,Somalia,,0.123582894,0.09783645775,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,12454.1909220073,53157490.0,0.0245,0.7698593139648441,0.24899999618530305,0.13653189999999998,0.27751079999999995,0.912,0.07106166442007099,0.7327359555846154,0.09087076465545328,0.9204691677899646,ZAF,0.2,0.0,0.0,0.0,0.5833333333333334,0.41221819094326817,50.0,0.019518667,0.019518667,0.2,0.2,0.0245,0.5573061838148777,0.13043784242176892,0.5549999999999999,0.5356497092899941,0,3,40,0.2,1.5,South Africa,1.3454377163515325,0.023422400399999998,0.018542733649999997,0.5573061838148777,0.6300000000000001,0.555,0.2916666666666667,0.07291666666666667,0.07291666666666667,0.7522239588232371,0.15716143806599314,613.9198121506893,17292.670329105462,0.05092078758752905,314.2295741377255,16703655444.9304,1525.6383879458942,15186.329055522649,658.4215900210928,18622.94849047334,0.1862238381434981,0.0022873488589690598,0.00042595888369036924,99718.64175297224,0.004973454698572898,0.4523005253337454,0.4964769075042173,0.4936139816470793,0.45088728567286857,632.9188113045444,13.894725145669925,0.0011156666244064972,738608712.9836977,65721205.32903349,672887507.6546643
South Asia,4874.64232734339,1670808253.0,,0.6282838821411129,0.038730506780741504,0.09974035,0.1190492,0.499853659426884,0.5786846233563271,,,0.4605845180352785,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,South Asia,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.31662070220145005,,,39030.4528779365,,,,,,,,,,,
South Sudan,1964.62314955845,11296173.0,,,,,,0.194,0.5967975041743431,,,0.2986012479128285,SSD,0.2,0.0,0.0,0.0,0.0,,10.0,0.127388029,0.127388029,0.2,0.2,,,,0.5050000000000001,0.5356497092899941,0,3,40,0.2,1.5,South Sudan,,0.1528656348,0.12101862755000001,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,15730.411815369813,,,,,,,,,,,
Spain,31682.6447411771,46617825.0,0.0541,0.971474380493164,0.26600000381469696,0.2691136,0.4078074,1.0,0.227953885337675,0.52520472,0.428425678,0.8860230573311625,ESP,0.2,0.0,0.0,0.0,0.6166666666666667,0.18299929671374224,100.0,0.039899032,0.039899032,0.2,0.2,0.0541,0.1100673775978828,0.008473195441472292,0.11000000000000001,0.5356497092899941,0,3,40,0.2,1.5,Spain,1.1268378410634565,0.0478788384,0.0379040804,0.1100673775978828,0.111,0.11000000000000004,0.30833333333333335,0.07708333333333334,0.07708333333333334,0.5618035228333333,0.47248453198750007,2416.4486168015555,12281.5907114619,0.01986958080669865,732.581543705904,34151358202.711685,8570.155402488406,37460.767075849275,2597.6735953743123,13236.080968829183,0.13616752199679014,3.738263023984122e-05,5.0903001254814515e-06,253677.68332099105,3.726326639072632e-05,0.7289732755790612,0.730340386723674,0.7294741033939355,0.7152948872357852,1003.0686471992653,10.049497947973148,0.0003171925207024172,468485736.6764713,876950.0952504212,467608786.5812209
Sri Lanka,9425.73738258594,20483000.0,0.07719999999999999,0.965749130249023,0.041999998092651404,0.21014090000000002,0.32752829999999994,0.986,0.465375452667325,0.08488117518313967,0.08099955002727935,0.7603122736663375,LKA,0.2,0.8,0.6666666666666667,0.6,0.36666666666666664,0.33796080258900235,10.0,0.061434317,0.061434317,0.2,0.2,0.07719999999999999,0.6067110337356857,0.03838559869418856,0.6042500000000001,0.5356497092899941,0,3,40,0.2,1.5,Sri Lanka,1.2746204484817802,0.0737211804,0.05836260115,0.509637268337976,0.5292,0.5075700000000002,0.4833333333333333,0.2875,0.2875,0.3479778373179869,0.3452121793944365,3854.8319292848696,11021.093589216245,0.154974645931361,846.4073555954178,17336961864.660942,3638.3346296781724,10872.58807081288,5247.743968026377,15083.653874411895,0.10531286472576366,0.003496790062273666,0.0003682569788026213,75470.31639371994,0.004942441800413684,0.6465846843474015,0.6672055230156909,0.6450917020721837,0.6370371764690954,1268.585655241215,130.9043310312396,0.01388796713911057,2681313412.512881,82869414.88229948,2598443997.6305814
St. Kitts and Nevis,20709.3568900198,54191.0,,0.928223037719727,,,,1.0,0.5734200778076259,,,0.7132899610961869,KNA,0.2,0.8,0.33333333333333337,0.6,0.0,0.2419536149217524,100.0,0.0,0.0,0.2,0.2,,,,0.12481481481481482,0.5356497092899941,0,3,40,0.2,1.5,St. Kitts and Nevis,1.183060983799063,0.0,0.0,,,,0.3,0.15833333333333333,0.15833333333333333,,,,,,,,,,,,,,,165816.38691608308,,,,,,,,,,,
St. Lucia,10151.5326402923,182273.0,,0.895732879638672,,,,0.987,0.4241803566697741,,,0.781409821665113,LCA,0.2,0.0,0.0,0.0,0.0,0.8917745033119631,50.0,0.0,0.0,0.2,0.2,,,,0.1269620253164557,0.5356497092899941,0,3,40,0.2,1.5,St. Lucia,1.8027776334197776,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,81281.63868213414,,,,,,,,,,,
St. Martin (French part),,31264.0,,,,,,,,,,,MAF,0.2,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,0.2,0.2,,,,0.37575,0.5356497092899941,0,3,40,0.2,1.5,St. Martin (French part),,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,10154.083975912901,109373.0,,0.685727462768555,,,,0.992,0.17307692307692302,,,0.9094615384615384,VCT,0.2,0.0,0.0,0.0,0.0,0.6344556359052773,50.0,0.0,0.0,0.2,0.2,,,,0.1225,0.5356497092899941,0,3,40,0.2,1.5,St. Vincent and the Grenadines,1.5573795718269787,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,81302.06680342564,,,,,,,,,,,
Sub-Saharan Africa (all income levels),3342.420867487489,937014346.0,,0.5833250045776371,0.07653099886471021,,,0.486352207954152,0.344903881921973,,,0.5707241630160895,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,Sub-Saharan Africa (all income levels),,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.3074939437569945,,,26762.209697916198,,,,,,,,,,,
Sub-Saharan Africa (developing only),3318.55465334129,936257332.0,,0.5832444000244139,0.0765272234404903,0.06513961,0.1951246,0.4861867291823141,0.345806463477358,,,0.570190132852478,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,Sub-Saharan Africa (developing only),,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.3076975635211995,,,26571.11687837068,,,,,,,,,,,
Sudan,3264.77297794563,37964306.0,0.0681,0.7986575,0.151999998092651,0.008296447,0.049888190000000006,0.231,0.758166319717374,,,0.23641684014131295,SDN,0.2,0.6000000000000001,0.6666666666666667,0.6,0.0,0.9487533644538989,10.0,0.064375596,0.064375596,0.2,0.2,0.0681,0.5155633256637627,0.22196434199214155,0.5050000000000001,0.5356497092899941,0,3,40,0.2,1.5,Sudan,1.8571168360476882,0.07725071519999999,0.06115681619999999,0.4536957265841112,0.5544,0.4444000000000002,0.3,0.2416666666666667,0.2416666666666667,,,,,,97.19038700634316,3689765592.5672355,1111.655198990487,3803.0524226844154,,,0.372308552650446,,,26140.495920715566,,,,,0.42091307251520843,,,,,,
Suriname,15555.8427865772,539276.0,,0.9034835815429691,0.07800000190734861,,,0.912,0.14412136536030298,,,0.8839393173198485,SUR,0.2,0.0,0.0,0.0,0.4,0.21316813374058083,50.0,0.199813538,0.199813538,0.2,0.2,,,,0.5675,0.5356497092899941,0,3,40,0.2,1.5,Suriname,1.1556090470053604,0.2397762456,0.18982286110000002,,,,0.2,0.05,0.05,,,,,,,,,,,,0.09685903434817698,,,124553.05396508519,,,,,,,,,,,
Swaziland,6470.88419034393,1249514.0,0.0405,0.673093719482422,0.225,0.09158991,0.2348936,0.82,0.10636439607377698,,,0.8568178019631114,SWZ,0.2,0.0,0.0,0.0,0.0,0.19038060692098577,10.0,0.024695237000000002,0.024695237000000002,0.2,0.2,0.0405,0.14518552271839605,1.9617278083162208,0.13,0.5356497092899941,0,3,40,0.2,1.5,Swaziland,1.1338771974663817,0.029634284400000002,0.02346047515,0.14518552271839605,0.43,0.13000000000000003,0.0,0.0,0.0,,,,,,117.00521242261023,146199650.9950254,1310.3540485446456,7761.01672579375,,,0.2316961595181555,,,51811.29681107197,,,,,0.3543583607067599,,,,,,
Sweden,43540.494391932596,9600379.0,0.0952,0.955790405273438,0.0810000038146973,0.5881995,0.6711391999999999,1.0,0.16321608740173402,0.45691392,0.347844955,0.918391956299133,SWE,0.2,0.8,0.7333333333333333,0.8,1.0,0.357367643802592,100.0,0.019771979,0.019771979,0.2,0.2,0.0952,0.1282564219590303,0.013594469690778155,0.1280246913580247,0.5356497092899941,0,3,40,0.2,1.5,Sweden,1.2931282293664492,0.0237263748,0.018783380049999996,0.10773539444558546,0.10919999999999999,0.10754074074074074,0.9,0.4083333333333333,0.4083333333333333,0.6786740693333333,0.614141598375,2135.3758862573154,5888.912797777343,0.004397036591399228,252.72979440161038,2426301810.847538,20725.275330559918,49244.29915727577,3506.962144972289,9760.99299560595,0.0689392140807088,2.9969800959694705e-06,2.0660945243166251e-07,348621.5193910514,1.290184305261725e-06,0.7075999434363975,0.7078075683497792,0.7044730241658654,0.6965861775261146,357.0600339734121,3.5716480300189137,8.203048862671359e-05,34289174.74278495,10058.22380862822,34279116.51897632
Switzerland,54992.722930141914,8087875.0,0.076,,0.0440000009536743,,,1.0,0.258776788961965,0.47970301,0.305041573,0.8706116055190175,CHE,0.2,0.8,0.9333333333333333,1.0,1.0,0.28308540003621385,100.0,0.067481308,0.067481308,0.2,0.2,0.076,0.1575058823529412,2.0475052285628923,0.12400000000000001,0.5356497092899941,0,3,40,0.2,1.5,Switzerland,1.2222872575607444,0.08097756960000001,0.0641072426,0.1323049411764706,0.40320000000000006,0.10416,1.0,0.48333333333333334,0.48333333333333334,0.7311798885,0.6409381460500001,8456.434313364183,9351.778552058779,0.020366245164041175,1680.6260296806413,13592693249.803316,20897.234713453923,63516.59498431391,15784.822486988636,16698.64875872197,,,,440317.61446671595,,,0.715992818659895,0.5882602490059975,0.4320660875652786,2347.2666008385745,,,,,
Syrian Arab Republic,4959.392523364486,22845550.0,0.0768,0.9316371154785159,0.108000001907349,0.04674114,0.05367074,0.962,0.5393816275425789,0.0449077463751928,0.12255292524153776,0.7113091862287106,SYR,0.2,0.0,0.0,0.0,0.0,0.270750756517352,10.0,0.050333685999999996,0.050333685999999996,0.2,0.2,0.0768,0.4037721832439126,0.5602857902160798,0.37999999999999995,0.5356497092899941,0,3,40,0.2,1.5,Syrian Arab Republic,1.2105240408154174,0.06040042319999999,0.0478170017,0.4037721832439126,0.63,0.3800000000000001,0.0,0.0,0.0,0.04490774637519279,0.12255292524153771,4239.544648947628,7095.123744197706,0.19627154834961402,360.80067492729984,8242689859.085375,1904.4067289719624,5723.138971962616,4239.544648947628,7095.123744197706,0.1550179000667075,0.005242027201375321,0.0008126080488497618,39709.03364552278,0.01503540476083797,0.5466026260050859,0.5884751836652731,0.5884751836652731,0.576774079957847,613.1111131655208,66.00785612104666,0.013309665611276616,1507985777.4061775,107299718.26832087,1400686059.1378567
Tajikistan,2431.65906854526,8207834.0,0.08349999999999999,0.9798800659179692,0.106999998092651,0.0,0.0047790770000000005,0.8740000000000001,0.6011518097910941,,,0.6364240951044531,TJK,0.2,0.0,0.0,0.0,0.0,0.3854263244630784,2.0,0.044988065,0.044988065,0.2,0.2,0.08349999999999999,0.13256088198408272,1.300829591920058,0.11271604938271605,0.5356497092899941,0,3,40,0.2,1.5,Tajikistan,1.3198870361120592,0.053985678,0.04273866175,0.13256088198408272,0.30500000000000005,0.1127160493827161,0.0,0.0,0.0,,,,,,36.528961708789176,299823653.8980979,1015.217661117646,2785.7694204021636,,,0.1635652790234096,,,19469.890982091118,,,,,0.4896481196105189,,,,,,
Tanzania,2364.7027567607893,49253126.0,0.0739,0.6665309906005861,0.035,0.0399119,0.17232039999999998,0.489,0.332157395899406,0.04670887958789026,0.055755721231879295,0.5784213020502971,TZA,0.2,0.6000000000000001,0.6666666666666667,0.6,0.0,0.41320436712274966,2.0,0.018943563,0.018943563,0.2,0.2,0.0739,0.33475915743824053,0.8819500109305545,0.305,0.5356497092899941,0,3,40,0.2,1.5,Tanzania,1.3463782059676759,0.0227322756,0.017996384849999998,0.2945880585456517,0.5544,0.2684,0.3,0.2416666666666667,0.2416666666666667,0.2770875670208168,0.28394808860084186,851.0657788416463,1282.3154300520685,0.05517600768143893,30.929783072822442,1523388502.8383908,873.7576686231115,2737.4390287952083,1118.1729693743716,1680.767662127752,0.263349235783039,0.0008995690577034417,0.00023690082388026985,18933.78289528335,0.0063478482792789954,0.4887957894619079,0.5450304037705173,0.5003689989743015,0.491689249927676,56.748729720122725,31.638757677180052,0.013379591826805062,1558307718.3576164,160781550.7350418,1397526167.6225746
Thailand,13931.811471326699,67010502.0,0.0676,0.936392364501953,0.00699999988079071,0.35081870000000004,0.47387429999999997,0.996,0.112679239376333,0.29254505240321776,0.5114841293292219,0.9416603803118336,THA,0.2,0.0,0.0,0.0,0.65,0.24033636299972685,50.0,0.133690996,0.133690996,0.2,0.2,0.0676,0.25247508072764047,1.495295766157681,0.2179012345679012,0.5356497092899941,0,3,40,0.2,1.5,Thailand,1.181518654273164,0.1604291952,0.12700644619999998,0.25247508072764047,0.63,0.2179012345679013,0.325,0.08125,0.08125,0.3500257668954564,0.5511760438212226,8262.830955276613,7638.050582945435,0.23078556847394793,1891.8658719894968,126774881798.68391,4708.952277308424,16237.526269831267,8932.985222842479,8148.171529405038,0.04298241835566804,0.003369221904105615,0.000144817305415348,111549.70449539748,0.0015986924125765535,0.5535452119706354,0.5573797174652693,0.5390494210691337,0.45448588857272215,3394.213697966827,68.35452032018866,0.004906362712477862,4580470720.625043,31511444.70437304,4548959275.9206705
Timor-Leste,2039.73507491863,1180069.0,0.0909,0.8355914306640629,0.0440000009536743,,,0.293,0.08214999467951291,0.008066780168074229,0.07302472708200894,0.6054250026602436,TMP,0.2,0.0,0.0,0.0,0.0,,10.0,0.005466230999999999,0.005466230999999999,0.2,0.2,0.0909,0.12556069289881525,0.03535586654306089,0.12500000000000003,0.5356497092899941,0,3,40,0.2,1.5,Timor-Leste,,0.006559477199999999,0.00519291945,0.12556069289881525,0.13,0.12500000000000006,0.0,0.0,0.0,0.008066780168074272,0.07302472708200891,,,,,,927.0595915505173,2317.903945760658,,,0.20099452254312258,,,16331.82054784174,,,,,,,,,,,
Togo,1345.9142762919698,6816982.0,0.0484,0.638565788269043,0.06900000095367427,0.01588689,0.04994747,0.594,0.405344111968626,,0.00048544190249847323,0.594327944015687,TGO,0.2,0.0,0.0,0.0,0.0,0.3708920312086315,2.0,0.025724003,0.025724003,0.2,0.2,0.0484,0.6241272996570004,0.009409459169991585,0.62375,0.5356497092899941,0,3,40,0.2,1.5,Togo,1.3060260727586588,0.030868803599999998,0.024437802849999996,0.6241272996570004,0.6300000000000001,0.6237500000000001,0.0,0.0,0.0,,0.0004854419024984402,,2691.1579053394325,,56.05338481491091,382114915.322321,325.7112548626567,1600.965031649298,,2691.1579053394325,0.27870208955631476,,,10776.512451772995,,,,,0.5678786741042754,,,,,,
Tonga,5134.057037002261,105323.0,,0.9039115142822268,,,,0.98,0.12367095366748,,,0.92816452316626,TON,0.2,0.6000000000000001,0.6,0.6,0.0,,50.0,0.0,0.0,0.2,0.2,,,,0.13,0.5356497092899941,0,3,40,0.2,1.5,Tonga,,0.0,0.0,,,,0.3,0.22499999999999998,0.22499999999999998,,,,,,,,,,,,,,,41107.54344607714,,,,,,,,,,,
Trinidad and Tobago,29469.3529907208,1341151.0,,0.893873672485352,0.058000001907348615,0.428774,0.4546623,1.0,0.43813752550102003,,,0.78093123724949,TTO,0.2,0.6000000000000001,0.6666666666666667,0.8,0.0,1.0787654875020773,100.0,0.0,0.0,0.2,0.2,,,,0.1269620253164557,0.5356497092899941,0,3,40,0.2,1.5,Trinidad and Tobago,1.9811058901778031,0.0,0.0,,,,0.4,0.2666666666666667,0.2666666666666667,,,,,,,,,,,,0.12773169739083554,,,235956.22324857806,,,,,,,,,,,
Tunisia,10767.6416787227,10886500.0,0.0675,0.9413144683837892,0.133000001907349,,,0.986,0.3531952616822021,,,0.8164023691588991,TUN,0.2,0.6000000000000001,0.5333333333333333,0.4,0.0,0.24926564326912068,50.0,0.035881121,0.035881121,0.2,0.2,0.0675,0.171208839091192,2.679716557533804,0.12925925925925924,0.5356497092899941,0,3,40,0.2,1.5,Tunisia,1.1900342679613933,0.0430573452,0.03408706495,0.15066377840024897,0.5544,0.11374814814814813,0.2,0.18333333333333335,0.18333333333333335,,,,,,225.7893016366489,2458055232.2673783,3634.079066568912,12551.032331761147,,,0.12509438812155357,,,86214.7215992625,,,,,0.36394542567517224,,,,,,
