country,H,T_rebuild_K,T_rebuild_L,alpha,axfin_p,axfin_r,axhealth,fa,finance_pre,pe,pi,plgp,prepare_scaleup,protection,pv,rating,resilience,share1,shew,social_p,social_r,unemp,v,v_s,v_shew
Georgia $(\eta=2)$,-1.87506128223984e-05,0.00016781828900938774,3.6145899207779e-08,0.0006130727080626633,-3.2624675530557035e-09,-1.4666003530974109e-06,-3.175352576581872e-06,0.027448771427110354,-1.2629488050849846e-05,0.0009100776176566763,-0.0010013655558161264,-3.175352576581872e-06,-2.5264858108603808e-05,-9.80083000431866e-05,-7.236657223116949e-06,-1.2629488050849846e-05,-0.003841335149378453,-0.02361054192285975,-0.0005006832566616017,-0.0036178442587566847,-1.8049881110376517e-05,3.1753525770155527e-06,0.0024281045595262504,0.015552272277303191,0.0026392440864415646
Germany $(\eta=1)$,-7.775157856145052e-07,1.821064483351108e-05,1.2632538244627955e-09,7.023135093200072e-05,-4.330375852823129e-08,-9.448999742367459e-08,-4.1643186108101214e-07,0.004532553718932647,-2.3193780626293552e-06,8.482026671335257e-06,-0.0003117272550492501,-4.1643186108101214e-07,-4.638637720244185e-06,-3.054104844729417e-06,6.2621199070373584e-06,-2.3193780626293552e-06,-0.0003947043999337508,-2.0237569982989832e-07,-7.793213899507994e-05,-2.8404493032229295e-05,-1.3915218435530709e-06,4.1643186108101214e-07,0.000862252605445614,0.0016917182838015047,0.0010264911969590637
Germany $(\eta=2)$,-1.2428615838865238e-06,2.8406807190100702e-05,2.5794943980285423e-09,0.00010952547779900486,-6.922120287990857e-08,-1.5104257699172924e-07,-6.656677228205655e-07,0.007058930410677266,-6.801383235853064e-06,0.00014501850888551122,-0.00048611339184182313,-6.656677228205655e-07,-1.3602706584064407e-05,-4.751862834641296e-06,3.85419079139979e-05,-6.801383235853064e-06,-0.0009555025987504535,-0.0026389275286567014,-0.00012151755311652808,-8.545138595566874e-05,-2.8529861352067157e-06,6.656677227663554e-07,0.0012968641499298047,0.0026890468403847076,0.0015438858927735763
Greece $(\eta=1)$,-2.047844069400775e-05,2.6080424612474895e-05,2.398062089073276e-07,0.00010415465330628577,-1.3833836886244753e-05,-2.7804739738922224e-07,-2.6593462937893417e-05,0.031265773738548,-3.2038651253112494e-05,0.00013032254673719023,-0.0005389605994608293,-2.6593462937893417e-05,-6.40757087390061e-05,-2.1704952270879766e-05,4.5842579903963756e-05,-3.2038651253112494e-05,-0.0007223100642763231,-0.00014527759957267544,-0.00013474397961944296,-0.0002714873373427197,-3.2351421855553e-06,2.6593462937893417e-05,0.0017563778526568253,0.0018917496820087588,0.0020909260150676306
Greece $(\eta=2)$,-2.5476676039908486e-05,4.722838503840119e-05,3.8109848951714195e-07,0.00018864969442725045,-1.721030355798488e-05,-3.459112719026748e-07,-3.3084210373731954e-05,0.05501973379659029,-9.288137632607442e-05,0.0005505800595300174,-0.000963941474964921,-3.3084210373731954e-05,-0.00018580236271954504,-3.818162412432512e-05,0.00015706419314193707,-9.288137632607442e-05,-0.0022352247004112525,-0.01049424213915215,-0.000241013055663538,-0.000790925594613078,-4.770749358062876e-06,3.3084210373840375e-05,0.003904712471484474,0.002408485270359291,0.0046484672279576665
Guatemala $(\eta=1)$,-9.151729424825873e-05,0.00016212897741073144,6.957523859124626e-06,0.0005534964522474007,-0.0003645348900915141,-1.2045745016145588e-05,-0.0004165994548290279,0.05417067318920998,-0.00017909342768507568,0.0007075073164207165,-0.0018439090715891265,-0.0004165994548290279,-0.00035818249981235326,-0.00021771656185472135,0.0002359963756898677,-0.00017909342768507568,-0.0046151325498058424,-0.012441053497206636,-0.0004609896102423638,-0.0012718510420267354,-3.768398002218336e-05,0.0004165994548292447,0.012091716161802376,0.003093228963691125,0.014394900192621869
Guatemala $(\eta=2)$,-0.00011985869928640355,0.0005021869713983142,1.163995247974517e-05,0.0017145270586774002,-0.00047742536675356856,-1.577611468371598e-05,-0.0005456134732706799,0.14593530627746415,-0.0005870395175197086,0.0033707009894257296,-0.004810613074645361,-0.0005456134732706799,-0.0011740360209904974,-0.0005864078477355213,0.0009105616725468141,-0.0005870395175197086,-0.03348834828577654,-0.10575681680153465,-0.00120272285131489,-0.0042522791703514945,-5.065963433383697e-05,0.0005456134732698126,0.03307802458100192,0.006259002152130683,0.03937860069166893
Honduras $(\eta=1)$,-0.00020759642128031705,0.00038078330864225324,1.0257919542001198e-05,0.0013908585295464848,-0.00037516196614963485,-0.00018726257421238998,-0.0007938665221836685,0.13124988197233192,-0.00017453760804133842,0.0019447991249118939,-0.0025608672396099617,-0.0007938665221836685,-0.0003490636769905124,-0.0007878192270472338,0.0002951943478802198,-0.00017453760804133842,-0.00754366245401536,-0.031157397435059228,-0.001280444783293734,-0.0008616273094292325,-0.0005233067210800614,0.0007938665221832349,0.017552552183435367,0.006522727985311914,0.0190788610689514
Honduras $(\eta=2)$,-0.0002709059887849932,0.0006665152910874383,1.7099693374808544e-05,0.002434580094056067,-0.0004895730994170996,-0.0002443710374021302,-0.0010359677388906835,0.21914503177831307,-0.0006115982277418372,0.015389094325244865,-0.0043508524851260805,-0.0010359677388906835,-0.0012231616366483594,-0.0013151097946126344,0.0017908767426435407,-0.0006115982277418372,-0.021021594623222832,-0.21653708976084388,-0.0021754742136718963,-0.004322194990791922,-0.0007160919612159838,0.0010359677388906835,0.031660640116912796,0.009228190473144215,0.03441373925751375
Hungary $(\eta=1)$,-1.2273421158299352e-05,6.73660460626807e-05,3.1953500500940535e-08,0.00027418087931042195,-3.586118630782148e-08,-2.0618436263886153e-06,-6.2022771762232365e-06,0.015284217893577054,-5.242218907445043e-06,1.1353534774003263e-05,-0.0018949808971618952,-6.2022771762232365e-06,-1.0483254233770688e-05,-1.5042069942058922e-05,-1.9271442087531038e-05,-5.242218907445043e-06,-0.00169480229285638,3.9804423862879745e-08,-0.00037900235333454546,-0.00016093368345967453,-2.214017011305941e-05,6.202277176331657e-06,0.0009418323288294108,0.003242305518692031,0.0011772904110367297
Hungary $(\eta=2)$,-1.5550625385150375e-05,8.229614683122333e-05,5.171672703800645e-08,0.00033492936532314357,-4.543670962479235e-08,-2.612389603685178e-06,-7.858386643776367e-06,0.018651228282937103,-1.0630239711596247e-05,0.0004817593298654622,-0.002315024814837814,-7.858386643776367e-06,-2.1259722754593188e-05,-1.82787180575978e-05,1.2646249105199847e-05,-1.0630239711596247e-05,-0.0025026222525792825,-0.009042220350650498,-0.000463014881729013,-0.0003859425617170351,-3.3916684832402746e-05,7.858386643776367e-06,0.0009497763898986405,0.004177275685619689,0.0011872204873732666
Ireland $(\eta=1)$,-6.4148760328469e-07,5.796163419979016e-06,1.3445496005091116e-09,2.1754432944602066e-05,-5.316363783935702e-09,-1.3874207231495076e-07,-3.168746651248215e-07,0.00257064347945294,-9.485735950247407e-08,1.779804637545325e-08,0.0,-3.168746651248215e-07,-1.8968630235061037e-07,-4.56845324597725e-07,7.992188633717656e-07,-9.485735950247407e-08,-0.00011747932361519797,-2.110043468618074e-08,-1.8350235036189173e-05,-5.1962196565415e-07,-1.1231247200232182e-06,3.168746651044927e-07,0.0002954309809020112,0.00042370757675951265,0.00029543098090201094
Ireland $(\eta=2)$,-9.460143006413332e-07,8.393576720968385e-06,2.532885034524368e-09,3.1508109545662984e-05,-7.840145524982967e-09,-2.0460564449306662e-07,-4.6730125910325604e-07,0.0037191096056605082,-1.977483224234076e-07,3.6368813301199446e-05,0.0,-4.6730125910325604e-07,-3.8987807826748513e-07,-6.606205684757133e-07,9.078086305887279e-06,-1.977483224234076e-07,-0.0002456559284778548,-0.0007360117291304718,-2.6578799483279467e-05,-1.7707766830952305e-06,-2.0291462878452987e-06,4.67301259076151e-07,0.0003595619499906379,0.0006822146853753709,0.0003595619499906376
Italy $(\eta=1)$,-9.700645982942558e-06,2.1567310464778132e-05,5.3943523042540575e-08,8.991631539318314e-05,-3.0201350231448543e-06,-1.1594860493827422e-07,-1.2321791166493463e-05,0.011084400963983007,-2.2674314261188124e-05,8.846194584917044e-05,-0.000668388553371499,-1.2321791166493463e-05,-4.534765762030657e-05,-8.435039567321855e-06,3.3567940867815053e-05,-2.2674314261188124e-05,-0.0006429223517040491,-4.34583415455706e-05,-0.0001336808131346891,-0.0001918614981565839,-2.42753379729602e-06,1.2321791166547674e-05,0.0017376025990265866,0.0022110216736982193,0.0021720032487832276
Italy $(\eta=2)$,-1.2389931374596173e-05,3.851360589045847e-05,8.801103124284407e-08,0.00016057736384398865,-3.857399367534608e-06,-1.4809274157456462e-07,-1.5737729964755785e-05,0.019505073662578924,-7.388885709947975e-05,0.0004918162262742653,-0.0011898022395569218,-1.5737729964755785e-05,-0.00014777715379919688,-1.4829509303805784e-05,0.00013687594971003745,-7.388885709947975e-05,-0.001987189102959468,-0.010178096918625859,-0.00023797388220186998,-0.0006293960091678782,-3.856040880752341e-06,1.5737729964809995e-05,0.0037832540283317772,0.0031025647222721986,0.004729067535414709
Jamaica $(\eta=1)$,-5.4986496378708893e-05,7.886559014191625e-05,7.763580116238941e-07,0.0002859821687069752,-4.2631553139982174e-05,-1.3913121985455537e-05,-9.43300580716561e-05,1.7823518246864347,-4.4273563053654104e-05,0.00017575541418556832,-0.0010519584008278435,-9.43300580716561e-05,-8.85440720989816e-05,-0.0021172437079478587,0.00011121603593253725,-4.4273563053654104e-05,-0.0016569897806952662,-0.00048580667192396707,-0.00026299889343899766,-0.000318292842559683,-3.767481473299604e-05,9.433005807154768e-05,0.0029340371502718007,0.0013196295795064265,0.0034929013693711605
Jamaica $(\eta=2)$,-7.153235546345643e-05,0.00015541157611341505,1.2901455847657423e-06,0.0005641287848625384,-5.545971491186137e-05,-1.809968725070832e-05,-0.0001227146970486908,3.401221054345942,-0.00014373096563283227,0.001108220023332768,-0.0020312812956007394,-0.0001227146970486908,-0.00028669798553173503,-0.004040110728341503,0.0004869542026865459,-0.00014373096563283227,-0.006033589410050529,-0.025762574809510455,-0.0005082077434992449,-0.0011115083220919215,-5.326902222319366e-05,0.00012271469704847396,0.006017931801684945,0.0021593829043788353,0.007164204525815347
Jordan $(\eta=1)$,-1.3175402441799322e-05,2.428988934147962e-05,2.7515164154274033e-07,0.0001069539805525284,-1.0442798862512863e-05,-4.292047112955822e-06,-5.2741307350742325e-05,0.17703249312433475,-2.2975102901385495e-05,3.46573267207711e-05,-0.0005034393008251058,-5.2741307350742325e-05,-4.594733913390039e-05,-4.24048815019255e-05,0.00014936337012962791,-2.2975102901385495e-05,-0.0010892048089283038,-6.140525781670987e-05,-0.00016781892525142336,-0.0001604131545304699,-2.7904347113354155e-05,5.2741307350742325e-05,0.0010171803607539678,0.0005346385183944134,0.001155886773584065
Jordan $(\eta=2)$,-1.701589117753064e-05,4.549752247965267e-05,4.5393445859825965e-07,0.00020035771977503034,-1.3486762914360212e-05,-5.543132889111388e-06,-6.811483371446398e-05,0.3172519692645578,-6.206374579455914e-05,0.00028044389124490515,-0.0009337517723643574,-6.811483371446398e-05,-0.0001240969128668383,-7.593901073482505e-05,0.0005297105924223413,-6.206374579455914e-05,-0.003493102234732492,-0.011430168267274887,-0.0003112816389851548,-0.00046472853943671944,-4.556786510818457e-05,6.811483371446398e-05,0.001968248488064088,0.0009011881868273243,0.002236646009163757
Kenya $(\eta=1)$,-0.00028300285577920886,0.0011339255802846754,4.031861740479148e-05,0.004004773799735385,-0.0014837521024298542,-0.0010694903913692488,-0.0025126668734493443,0.7679175838779085,-0.0006639106413675738,0.0010474939470626193,-0.014908598346191279,-0.0025126668734493443,-0.0013277881516348539,-0.006872208031930872,0.0037417390204167247,-0.0006639106413675738,-0.028285292843355944,-0.02357142232842311,-0.0037272657250559185,-0.0028021236720592382,-0.0016642685177316666,0.0025126668734493443,0.024491536008163818,0.005962787487569059,0.02915659048590905
Kenya $(\eta=2)$,-0.00036966436335085506,0.002444900836713268,6.727482959774378e-05,0.008635016650521132,-0.0019381086272252102,-0.0013969911488945913,-0.0032820990358197605,1.5271327149452563,-0.0014427867508076675,0.01057395878191654,-0.029705778496910695,-0.0032820990358197605,-0.002885477951058285,-0.013659608067614556,0.014562396790972557,-0.0014427867508076675,-0.11175710741788025,-0.40700035290675873,-0.007426949987694026,-0.007384905429801483,-0.0022964165467230513,0.003282099035821495,0.04940964000983185,0.011266040547080677,0.05882100001170406
Kyrgyz Republic $(\eta=1)$,-0.0004098298582184273,0.000794521210482034,1.5033086078058977e-06,0.002769143360554019,-5.661230713903398e-05,-2.0589710596208288e-05,-0.00025969144873232153,0.1557557077515462,-0.0001904417242784215,0.0008652735212369769,-0.005639812710300091,-0.00025969144873232153,-0.0003808698646762948,-0.002614308944988257,0.00020041313081742979,-0.0001904417242784215,-0.011159387561186,-0.0005608634595991036,-0.0018799656241654666,-0.003961926571487313,-0.00014443149046888815,0.00025969144873145417,0.01775189554923881,0.02598619465498525,0.020172608578680334
Kyrgyz Republic $(\eta=2)$,-0.0005358118565952641,0.001149078505657472,2.510655018085617e-06,0.004004931164951729,-7.40149717886468e-05,-2.6919002702255335e-05,-0.0003395207901438907,0.22418900355990634,-0.0004644782253373017,0.004702685880273241,-0.008138859192032173,-0.0003395207901438907,-0.0009289414914341598,-0.0037601501156276154,0.0009973092055925309,-0.0004644782253373017,-0.023085402983340067,-0.08280567801283947,-0.0027130198293453048,-0.009950581491312456,-0.00020427722575468155,0.00033952079014475806,0.026995418840539652,0.03578724590167469,0.030676612318794858
Lao PDR $(\eta=1)$,-0.0028369468837857736,0.001081130367086916,2.3649148991541913e-05,0.004269056965997345,-0.0010299599199938003,-0.0004135474539340711,-0.0015630857518340174,0.12008886942801653,-0.0008394833121948275,0.003989019866829785,0.0,-0.0015630857518340174,-0.0016788979896459333,-0.003269590161645436,0.003945173929617227,-0.0008394833121948275,-0.03277731364972455,-0.007031302812520943,-0.004772847602238506,-0.005898188552294278,-0.0011949396589491096,0.0015630857518357522,0.15542150003220942,0.014624714954333123,0.15542150003220928
Lao PDR $(\eta=2)$,-0.003698894170914291,0.001734326523245705,3.9388231520137706e-05,0.006848386117669358,-0.0013428918130657663,-0.0005391952438392467,-0.0020379968370710932,0.18556964219255956,-0.0019304407901099552,0.01612386930835083,0.0,-0.0020379968370710932,-0.00386075903921132,-0.005050946061235795,0.012232671702461922,-0.0019304407901099552,-0.07822371544451402,-0.26915669521709523,-0.0075147899080175995,-0.014513509665827623,-0.0016926275753052777,0.0020379968370710932,0.2523647078895644,0.014791114727304155,0.25236470788956417
Latvia $(\eta=1)$,-3.401790693531364e-05,3.040779676124171e-05,1.2129017202492515e-07,0.00012108723448911712,-4.051509539752113e-06,-2.971306226236259e-06,-1.586872696316072e-05,0.010800666305674039,-1.3631194464033911e-05,6.804804624307732e-05,0.0,-1.586872696316072e-05,-2.7261374836479342e-05,-1.0503431118510497e-05,2.7076779440923706e-05,-1.3631194464033911e-05,-0.0007844301460684224,-6.064782689149239e-05,-0.00012830348891011917,-0.00022741937330913358,-1.5855572175463208e-05,1.586872696316072e-05,0.003427253853885198,0.001827385836566779,0.003427253853885195
Latvia $(\eta=2)$,-4.1959317391361724e-05,4.748988377697126e-05,1.9110702869371346e-07,0.00018907782108903114,-4.99732611460588e-06,-3.664951557676415e-06,-1.957324865722995e-05,0.01669715463404356,-3.7853174907824354e-05,0.0004484067440572244,0.0,-1.957324865722995e-05,-7.5705504992956e-05,-1.6221429722520445e-05,0.00014109514300019235,-3.7853174907824354e-05,-0.0018709891973395852,-0.00937491073242148,-0.0001993297553238389,-0.000675148134521525,-2.2363478247358886e-05,1.957324865739258e-05,0.00508933671620836,0.0031055347827116495,0.0050893367162083555
Liberia $(\eta=1)$,0.0008938781971938592,0.0018465810219369522,6.223998666107788e-05,0.006505846196712059,-0.0006933279515682067,-0.0031505557834352743,-0.004649220294727571,0.35628621097729546,-0.0007178233012803542,0.0008192974704831352,0.0,-0.004649220294727571,-0.0014356167224137406,-0.0037422210066150735,0.0022750734068634204,-0.0007178233012803542,-0.03593866773303533,-0.004718401890840829,-0.004910443973105139,-0.0011153102533086046,-0.0053490662653993964,0.004649220294729306,0.03728094876785486,0.003661622053013555,0.03728094876785482
Liberia $(\eta=2)$,0.0011670967112811792,0.0022524877718640285,0.00010380738135230827,0.007936089479285147,-0.0009052472413548229,-0.004113539523741688,-0.00607027862750166,0.42393209754322536,-0.001161107002892181,0.01067294693902869,0.0,-0.00607027862750166,-0.0023221216035734793,-0.0044510916483147395,0.00789560794923691,-0.001161107002892181,-0.05084328324320047,-0.10434009872323236,-0.006063499560352015,-0.002761908973081262,-0.007604384500746811,0.006070278627498191,0.047044235013027694,0.0035170308367755976,0.04704423501302765
Lithuania $(\eta=1)$,-3.2222192973617274e-05,5.782045372842385e-05,9.007734976754916e-08,0.0002167874334169052,-1.9154338341668443e-06,-3.947142187101307e-06,-1.5033099203627318e-05,0.011331472039177498,-1.3509895078567345e-05,6.849264756503574e-05,0.0,-1.5033099203627318e-05,-2.7018859012921306e-05,-1.8255940520200357e-05,-3.2326147295547343e-06,-1.3509895078567345e-05,-0.001077136760157762,-2.2501936101427568e-05,-0.0001841616921772495,-0.00044899940619647864,-2.025300802619475e-05,1.5033099203681528e-05,0.003448610230686591,0.00309644255028327,0.003448610230686588
Lithuania $(\eta=2)$,-4.5199438342418026e-05,9.139186677126036e-05,1.614077109815537e-07,0.00034268429551268745,-2.6868603747063832e-06,-5.53682395429151e-06,-2.1087566606857282e-05,0.01784217395268885,-3.834164292819669e-05,0.0005634720915027999,0.0,-2.1087566606857282e-05,-7.66589089651543e-05,-2.8707043197000875e-05,8.502593375919222e-05,-3.834164292819669e-05,-0.0026634193262217052,-0.010934104829833277,-0.00029069307138284914,-0.0013645862395706776,-3.238463515224926e-05,2.108756660653202e-05,0.0048972708359816975,0.005543360301157613,0.004897270835981693
Madagascar $(\eta=1)$,-0.00480094347013113,0.0017583891539080243,6.894998263312635e-05,0.0066743240114096325,-0.001996519111271966,-0.0015671064705208293,-0.003246855453345465,0.6377125512471576,-0.00166462684551838,0.006099470731390361,-0.03376559314349076,-0.003246855453345465,-0.0033290652588779945,-0.01478946664557057,0.0038493735947560392,-0.00166462684551838,-0.04741632107652504,-0.01825584308945069,-0.008442044067486637,-0.007151097705031945,-0.004267104218212692,0.0032468554533419958,0.08712638956460961,0.024230012049594046,0.10372189233882005
Madagascar $(\eta=2)$,-0.0062682823844077695,0.0027113526188463077,0.00011499696576586227,0.010291623935357319,-0.0026067262931112056,-0.0020460698912164177,-0.0042392098489676955,0.9379980704351045,-0.003565993745881235,0.027485400331307003,-0.050685116603482044,-0.0042392098489676955,-0.007131579949047617,-0.021740563650497063,0.01252756215608039,-0.003565993745881235,-0.10246379544773881,-0.3708698886334717,-0.012672720549073563,-0.01851649874771294,-0.005836875265129854,0.004239209848964226,0.13751327242621236,0.02929822322086592,0.1637062766978704
Malawi $(H=65\%)$,-0.0013487972733185194,0.0008049474852517974,2.0808555186227484e-05,0.0031602369258351692,-0.000757913247627362,-0.0002438061081251608,-0.0013795481008816585,0.695758064002374,-0.0010364248212782479,0.005853083290102354,-0.016568073511984485,-0.0013795481008816585,-0.0020727241924201056,-0.005586185060382082,0.003903117382646551,-0.0010364248212782479,-0.029629124777408523,-0.07824660672360942,-0.004142419410069556,-0.005520433660224228,-0.000980093370798324,0.0013795481008833932,0.04438297222794478,0.0098189236860894,0.0528368716999338
Malawi $(\alpha=-70\%)$,-0.0008744687981518742,-0.0008720693073808669,2.3624049057258123e-05,0.00306088774800449,-0.0007506786231775003,-0.00039317876831135995,-0.0015662073469431548,0.46952919867156595,-0.0007191262527232734,0.003914859291981147,-0.01109106642991145,-0.0015662073469431548,-0.0014381960230149676,-0.003770603824309292,0.0025233358439697567,-0.0007191262527232734,-0.013498658489269195,-0.052388068652776607,-0.0027729469202703375,-0.0035874613531763563,-0.0009254128889987431,0.0015662073469440221,0.029832448848230754,0.006436944763951388,0.035514820057417254
Malawi $(\eta=1)$,-0.0007674269248206245,0.0006167567814744507,1.8293773887227693e-05,0.002421382162081341,-0.0006587896429609968,-0.0003450505880915611,-0.0013744912230580567,0.5524429742444379,-0.0006175506494900465,0.002122699783283638,-0.012835055860312139,-0.0013744912230580567,-0.0012350457476778195,-0.004436420234552908,0.001836439701353304,-0.0006175506494900465,-0.018687431832750952,-0.00865285027582506,-0.0032089416145556285,-0.002939467933325314,-0.0009369895710795856,0.001374491223058924,0.03341367887326179,0.008628082059835597,0.039778189134835114
Malawi $(\eta=2)$,-0.0010018711111975387,0.001210453759744809,3.0507623793515903e-05,0.004752321668920895,-0.0008600458106071407,-0.0004504614119337641,-0.001794389803688734,1.0147610388150201,-0.001827670661430289,0.012860516978532854,-0.02424824556047922,-0.001794389803688734,-0.0036551174798747643,-0.008145679596312586,0.007653484463965299,-0.001827670661430289,-0.06300166541089587,-0.27703926997916206,-0.006062744188135849,-0.010127030462030867,-0.0013332431396829297,0.0017943898036922035,0.06657525044617522,0.012654383776983247,0.07925625053116028
Malawi $(\pi=40\%)$,-0.0009701952727739563,0.000640086397558047,1.6618356407128998e-05,0.0025129822538924595,-0.0005552256919913109,-0.0002477887029051634,-0.0011017498243509269,0.5581131831732463,-0.0007796544570885799,0.00461291449064833,-0.01613807282888763,-0.0011017498243509269,-0.0015592319387502593,-0.004481531813296281,0.0029942066678426485,-0.0007796544570885799,-0.02355673669576468,-0.06101424833197377,-0.008069538727451843,-0.004134757664907632,-0.0007557216849217452,0.0011017498243509269,0.034803273599825005,0.007943859343168512,0.051181284705625
Malawi $(fa= 1\%)$,-0.00043723439907550343,0.00040225699964903383,1.1812024528629061e-05,0.0015792678235921134,-0.00037533931158875017,-0.0001965893841552463,-0.0007831036734715774,0.7009652868095617,-0.0005141658631011015,0.002904619417589023,-0.008252914080020268,-0.0007831036734715774,-0.0010282796586323292,-0.0028147171913803573,0.0018931337423186423,-0.0005141658631011015,-0.015044869441179122,-0.038067481121023365,-0.0020633936261412952,-0.0026568164391161525,-0.0005688967166551928,0.0007831036734715774,0.022095153991360215,0.004902155366191471,0.02630375475161907
Malawi $(pe= 0\%)$,-0.000926313096531392,0.0007791065535995081,2.2511326819990574e-05,0.0030587838231567813,-0.0006824351119812805,-0.0004095224192968844,-0.0014924370233676543,0.6788191183716352,-0.0009538417583875372,0.005803857391702312,-0.01597975416241064,-0.0014924370233676543,-0.0019075831547837874,-0.005450312118782802,0.003442457547248555,-0.0009538417583875372,-0.027691123095519587,-0.06881428457424649,-0.003995260341084321,-0.004806346385686187,-0.0011786748054581561,0.001492437023366787,0.04256641931680086,0.009650487203936853,0.05067430871047676
Malawi $(protection= 1yr)$,-0.0017489375963054832,0.0016098949705035948,4.72480981110468e-05,0.006320473851666869,-0.0015013572463584701,-0.0007863575366244546,-0.003132414693889779,1.402636270498487,-0.0020539668469654604,0.01162505336021677,-0.03302765898441362,-0.003132414693889779,-0.0041077271529764425,-0.022507564973656136,0.007574794437949228,-0.0020539668469654604,-0.060209771849472155,-0.15230935095395318,-0.008257577908763608,-0.010618203094666517,-0.0022677155225997447,0.0031324146938863096,0.08840500396977216,0.019637847372175332,0.10524405234496594
Malawi $(pv= 0\%)$,-0.0014770404684113364,0.0006412623434993645,1.4462201010541353e-05,0.0025175922694128244,-0.0002639493027044998,-0.00044805940814605233,-0.0009588028462952092,0.5595357413083939,-0.00031490705818416204,0.002259339591368162,-0.013076238361994091,-0.0009588028462952092,-0.000629734816372067,-0.00449245251627102,0.0034788942985348667,-0.00031490705818416204,-0.01916367014374749,-0.04091581123075779,-0.0032693129283162606,-0.0007092366540581083,-0.0012729916253565593,0.0009588028462934745,0.03249092003654221,0.009812761787009877,0.03867966671016896
Malawi $(v=16\%)$,-0.0008026662609368802,0.00038436503982386405,6.786087563409593e-06,0.0015090121631795503,-0.00024984752428807225,-7.667232339303443e-05,-0.00044989832911467714,0.3333214192293328,-0.00041663092464850823,0.002725462858290187,-0.007689232534568383,-0.00044989832911467714,-0.0008332207258911206,-0.0026769494985093983,0.0017535517690585659,-0.00041663092464850823,-0.013608538277467505,-0.03646242919813549,-0.0019224380062095488,-0.002338327310018231,-0.00027400984631579736,0.0004498983291151108,0.040554428819012785,0.009803765512349759,0.048279081927395745
Malaysia $(\eta=1)$,-4.0553919265578185e-05,8.430638306585782e-05,1.936859473803884e-07,0.0003317934665120117,-1.1562430908226319e-05,-2.09306021082753e-06,-4.341263399698474e-05,0.01530393957112667,-4.7019487107763554e-05,0.00017423631445392853,-0.0020952765362445593,-4.341263399698474e-05,-9.403576666292251e-05,-4.7404886456808154e-05,0.00016107329486685345,-4.7019487107763554e-05,-0.0022028992003679053,-0.00029738631321114383,-0.00041906618038819315,-0.00025680033560228094,-1.2040715591460707e-05,4.341263399687632e-05,0.00808070469983358,0.005152851501063474,0.010100880874791949
Malaysia $(\eta=2)$,-5.1917275238014954e-05,0.00016822719414765278,3.167432806924081e-07,0.0006620472186925127,-1.4802266186863741e-05,-2.6795433096752502e-06,-5.557701225579123e-05,0.030181719791958675,-0.00019343078285112558,0.0017665068263088366,-0.004160732297544883,-5.557701225579123e-05,-0.0003868310357794773,-9.337106917153837e-05,0.0008288044056386969,-0.00019343078285112558,-0.008546242153022495,-0.048506373789041414,-0.0008321759891682066,-0.0010906638150730372,-1.8525893495267495e-05,5.557701225557439e-05,0.017313296809256345,0.008893852678691595,0.021641621011570376
Mali $(\eta=1)$,-0.0008200297571627803,0.0005822751221527638,1.7465178929823577e-05,0.0019888100044221195,-0.0007769767850019163,-0.00014391741992537607,-0.0009172006804670542,0.06480644530923495,-0.000448649434807262,0.003469598144038074,-0.004428266601804766,-0.0009172006804670542,-0.0008972715794326909,-0.0008468451968132382,0.0005260487812163046,-0.000448649434807262,-0.01209983883811361,-0.004275125560372194,-0.0014761473819714654,-0.0025495142886226667,-0.00040563630039798515,0.0009172006804674879,0.03698079397911622,0.0067178030801295745,0.04202362952172336
Mali $(\eta=2)$,-0.0010707030995427136,0.0008895159411851858,2.9130150429844404e-05,0.0030382655135810857,-0.0010144893459141865,-0.00018791126327622615,-0.001197578018237097,0.09488059880842156,-0.0008940567669587368,0.008638876662837858,-0.006549531469461113,-0.001197578018237097,-0.0017880602045218866,-0.0012396273694212714,0.001321356253237288,-0.0008940567669587368,-0.025927831291903337,-0.059977798937643594,-0.0021832972179275725,-0.005340788894352133,-0.0005403588338040791,0.0011975780182379644,0.05712715494939763,0.0070890228991244905,0.064917221533407
Mexico $(\eta=1)$,-0.0001025796672425713,0.00013687485931072798,6.313276378457425e-07,0.0004989427541661094,-1.573335876479346e-05,-1.8714881835652647e-05,-9.710291672669104e-05,0.030656286194029953,-3.3818595285826404e-05,7.599439989824149e-05,-0.001828791046471108,-9.710291672669104e-05,-6.763094900427702e-05,-4.7419696933112716e-05,0.00010069235868367943,-3.3818595285826404e-05,-0.0025951892141449816,-0.00039264022310965367,-0.00045721187628684594,-0.00024165268229048385,-7.263387987203537e-05,9.71029167264742e-05,0.0022902597840290936,0.002684935104525039,0.002726499742891754
Mexico $(\eta=2)$,-0.00013367712503142663,0.00023757024450433116,1.0509463241065858e-06,0.0008660066668423998,-2.0502992681024554e-05,-2.438837701777309e-05,-0.0001265400745497844,0.052689820311281436,-9.712433434090097e-05,0.0014539447041649403,-0.0031459517049307623,-0.0001265400745497844,-0.0001942427905428975,-8.13309276683806e-05,0.0005172075748505461,-9.712433434090097e-05,-0.007634220270527212,-0.039334836334004246,-0.0007865229849021455,-0.000863199855464028,-0.00010295975239071366,0.00012654007455021807,0.003771947460227097,0.004793308586143298,0.004490413643127457
